Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes	Hit_Count	Bg_Count	Gene_Ratio	minus_log10_fdr	Term_clean	Term_wrapped
GO_Biological_Process_2023	Negative Regulation Of Membrane Potential (GO:0045837)	1/8	0.0059852428364459	0.0162987968766493	0	0	203.8571428571429	1043.434298452164	BAX	1	8	0.125	1.7878444525970703	Negative Regulation Of Membrane Potential	Negative Regulation Of Membrane Potential
GO_Biological_Process_2023	Negative Regulation Of Mitotic Nuclear Division (GO:0045839)	1/8	0.0059852428364459	0.0162987968766493	0	0	203.8571428571429	1043.434298452164	CHEK1	1	8	0.125	1.7878444525970703	Negative Regulation Of Mitotic Nuclear Division	"Negative Regulation Of Mitotic Nuclear
Division"
GO_Biological_Process_2023	Regulation Of Helicase Activity (GO:0051095)	1/8	0.0059852428364459	0.0162987968766493	0	0	203.8571428571429	1043.434298452164	TP53	1	8	0.125	1.7878444525970703	Regulation Of Helicase Activity	Regulation Of Helicase Activity
GO_Biological_Process_2023	Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	1/8	0.0059852428364459	0.0162987968766493	0	0	203.8571428571429	1043.434298452164	MDM2	1	8	0.125	1.7878444525970703	Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator	"Regulation Of Intrinsic Apoptotic Signaling
Pathway By P53 Class Mediator"
GO_Biological_Process_2023	Regulation Of Mitotic Centrosome Separation (GO:0046602)	1/8	0.0059852428364459	0.0162987968766493	0	0	203.8571428571429	1043.434298452164	CHEK1	1	8	0.125	1.7878444525970703	Regulation Of Mitotic Centrosome Separation	Regulation Of Mitotic Centrosome Separation
GO_Biological_Process_2023	Peptidyl-Serine Phosphorylation (GO:0018105)	2/158	0.006086585361302	0.0164816524952111	0	0	19.555226824457595	99.76427591098042	ATM;ATR	2	158	0.012658227848101266	1.7829992469124103	Peptidyl-Serine Phosphorylation	Peptidyl-Serine Phosphorylation
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	3/525	0.006466667795337	0.016897731302318	0	0	9.321360153256704	46.989855788919314	CASP8;BAX;TP53	3	525	0.005714285714285714	1.7721716000622862	Positive Regulation Of Intracellular Signal Transduction	"Positive Regulation Of Intracellular Signal
Transduction"
GO_Biological_Process_2023	Peptidyl-Serine Modification (GO:0018209)	2/166	0.0066974179551681	0.016897731302318	0	0	18.593808630394	93.08122344256824	ATM;ATR	2	166	0.012048192771084338	1.7721716000622862	Peptidyl-Serine Modification	Peptidyl-Serine Modification
GO_Biological_Process_2023	Autophagy Of Peroxisome (GO:0030242)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	ATM	1	9	0.1111111111111111	1.7721716000622862	Autophagy Of Peroxisome	Autophagy Of Peroxisome
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction Resulting In Transcription (GO:0042772)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	TP53	1	9	0.1111111111111111	1.7721716000622862	DNA Damage Response, Signal Transduction Resulting In Transcription	"DNA Damage Response, Signal Transduction
Resulting In Transcription"
GO_Biological_Process_2023	Hematopoietic Stem Cell Differentiation (GO:0060218)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	TP53	1	9	0.1111111111111111	1.7721716000622862	Hematopoietic Stem Cell Differentiation	Hematopoietic Stem Cell Differentiation
GO_Biological_Process_2023	Homologous Recombination (GO:0035825)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	BRCA1	1	9	0.1111111111111111	1.7721716000622862	Homologous Recombination	Homologous Recombination
GO_Biological_Process_2023	Negative Regulation Of Necroptotic Process (GO:0060546)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	CASP8	1	9	0.1111111111111111	1.7721716000622862	Negative Regulation Of Necroptotic Process	Negative Regulation Of Necroptotic Process
GO_Biological_Process_2023	Negative Regulation Of Telomerase Activity (GO:0051974)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	TP53	1	9	0.1111111111111111	1.7721716000622862	Negative Regulation Of Telomerase Activity	Negative Regulation Of Telomerase Activity
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Apoptotic Process (GO:2000108)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	CDKN2A	1	9	0.1111111111111111	1.7721716000622862	Positive Regulation Of Leukocyte Apoptotic Process	"Positive Regulation Of Leukocyte Apoptotic
Process"
GO_Biological_Process_2023	Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	TP53	1	9	0.1111111111111111	1.7721716000622862	Positive Regulation Of T Cell Apoptotic Process	"Positive Regulation Of T Cell Apoptotic
Process"
GO_Biological_Process_2023	Protein K6-linked Ubiquitination (GO:0085020)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	BRCA1	1	9	0.1111111111111111	1.7721716000622862	Protein K6-linked Ubiquitination	Protein K6-linked Ubiquitination
GO_Biological_Process_2023	Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	BAX	1	9	0.1111111111111111	1.7721716000622862	Regulation Of Endoplasmic Reticulum Unfolded Protein Response	"Regulation Of Endoplasmic Reticulum Unfolded
Protein Response"
GO_Biological_Process_2023	Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	RB1	1	9	0.1111111111111111	1.7721716000622862	Regulation Of Tau-Protein Kinase Activity	Regulation Of Tau-Protein Kinase Activity
GO_Biological_Process_2023	Telomere Maintenance Via Recombination (GO:0000722)	1/9	0.0067310464938694	0.016897731302318	0	0	178.36607142857142	892.013120036697	RAD51	1	9	0.1111111111111111	1.7721716000622862	Telomere Maintenance Via Recombination	Telomere Maintenance Via Recombination
GO_Biological_Process_2023	Heart Development (GO:0007507)	2/171	0.0070928700589526	0.0177137998363481	0	0	18.039144287664996	89.26968587265013	CDKN1A;CASP8	2	171	0.011695906432748537	1.7516882671020866	Heart Development	Heart Development
GO_Biological_Process_2023	Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	TP53	1	10	0.1	1.742117682675534	Mitotic G1/S Transition Checkpoint Signaling	Mitotic G1/S Transition Checkpoint Signaling
GO_Biological_Process_2023	Negative Regulation Of Nuclear Division (GO:0051784)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	CHEK1	1	10	0.1	1.742117682675534	Negative Regulation Of Nuclear Division	Negative Regulation Of Nuclear Division
GO_Biological_Process_2023	Negative Regulation Of Programmed Necrotic Cell Death (GO:0062099)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	CASP8	1	10	0.1	1.742117682675534	Negative Regulation Of Programmed Necrotic Cell Death	"Negative Regulation Of Programmed Necrotic
Cell Death"
GO_Biological_Process_2023	Positive Regulation Of Cellular Senescence (GO:2000774)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	TP53	1	10	0.1	1.742117682675534	Positive Regulation Of Cellular Senescence	Positive Regulation Of Cellular Senescence
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	TP53	1	10	0.1	1.742117682675534	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress	"Positive Regulation Of Transcription From RNA
Polymerase II Promoter In Response To
Endoplasmic Reticulum Stress"
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034391)	1/10	0.0074763281564485	0.0181084933236593	0	0	158.53968253968253	776.212425317664	CDKN2A	1	10	0.1	1.742117682675534	Regulation Of Smooth Muscle Cell Apoptotic Process	"Regulation Of Smooth Muscle Cell Apoptotic
Process"
GO_Biological_Process_2023	Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	BAX	1	11	0.09090909090909091	1.713777519287694	Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response	"Positive Regulation Of Endoplasmic Reticulum
Unfolded Protein Response"
GO_Biological_Process_2023	Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	RB1	1	11	0.09090909090909091	1.713777519287694	Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle	"Positive Regulation Of Metaphase/Anaphase
Transition Of Cell Cycle"
GO_Biological_Process_2023	Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	RB1	1	11	0.09090909090909091	1.713777519287694	Positive Regulation Of Mitotic Metaphase/Anaphase Transition	"Positive Regulation Of Mitotic
Metaphase/Anaphase Transition"
GO_Biological_Process_2023	Regulation Of Lipid Kinase Activity (GO:0043550)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	RB1	1	11	0.09090909090909091	1.713777519287694	Regulation Of Lipid Kinase Activity	Regulation Of Lipid Kinase Activity
GO_Biological_Process_2023	Response To X-ray (GO:0010165)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	ATM	1	11	0.09090909090909091	1.713777519287694	Response To X-ray	Response To X-ray
GO_Biological_Process_2023	Self Proteolysis (GO:0097264)	1/11	0.0082210881236714	0.0193295828078519	0	0	142.67857142857142	685.0073410932765	CASP8	1	11	0.09090909090909091	1.713777519287694	Self Proteolysis	Self Proteolysis
GO_Biological_Process_2023	Mitotic DNA Integrity Checkpoint Signaling (GO:0044774)	1/12	0.0089653267055102	0.0207754205387305	0	0	129.7012987012987	611.4626002996463	CHEK2	1	12	0.08333333333333333	1.6824501764102011	Mitotic DNA Integrity Checkpoint Signaling	Mitotic DNA Integrity Checkpoint Signaling
GO_Biological_Process_2023	Positive Regulation Of Histone H3-K4 Methylation (GO:0051571)	1/12	0.0089653267055102	0.0207754205387305	0	0	129.7012987012987	611.4626002996463	BRCA1	1	12	0.08333333333333333	1.6824501764102011	Positive Regulation Of Histone H3-K4 Methylation	"Positive Regulation Of Histone H3-K4
Methylation"
GO_Biological_Process_2023	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618)	1/12	0.0089653267055102	0.0207754205387305	0	0	129.7012987012987	611.4626002996463	TP53	1	12	0.08333333333333333	1.6824501764102011	Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress	"Regulation Of Transcription From RNA
Polymerase II Promoter In Response To Stress"
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	3/594	0.0090844683790133	0.0209507835343752	0	0	8.20389170896785	38.568046240321856	CHEK1;MDM2;ATM	3	594	0.005050505050505051	1.6787997302970972	Positive Regulation Of Cellular Process	Positive Regulation Of Cellular Process
GO_Biological_Process_2023	Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)	1/13	0.0097090442156726	0.022178954085091	0	0	118.88690476190476	551.0048324972125	MDM2	1	13	0.07692307692307693	1.6540589381590751	Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator	"Negative Regulation Of DNA Damage Response,
Signal Transduction By P53 Class Mediator"
GO_Biological_Process_2023	Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903894)	1/13	0.0097090442156726	0.022178954085091	0	0	118.88690476190476	551.0048324972125	BAX	1	13	0.07692307692307693	1.6540589381590751	Regulation Of IRE1-mediated Unfolded Protein Response	"Regulation Of IRE1-mediated Unfolded Protein
Response"
GO_Biological_Process_2023	Establishment Of Protein Localization To Chromosome (GO:0070199)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	BRCA2	1	14	0.07142857142857142	1.6342032820072872	Establishment Of Protein Localization To Chromosome	"Establishment Of Protein Localization To
Chromosome"
GO_Biological_Process_2023	Mitotic Recombination (GO:0006312)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	RAD51	1	14	0.07142857142857142	1.6342032820072872	Mitotic Recombination	Mitotic Recombination
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	BRCA1	1	14	0.07142857142857142	1.6342032820072872	Negative Regulation Of Fatty Acid Biosynthetic Process	"Negative Regulation Of Fatty Acid
Biosynthetic Process"
GO_Biological_Process_2023	Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	BRCA1	1	14	0.07142857142857142	1.6342032820072872	Positive Regulation Of Histone Acetylation	Positive Regulation Of Histone Acetylation
GO_Biological_Process_2023	Regulation Of Histone H3-K4 Methylation (GO:0051569)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	BRCA1	1	14	0.07142857142857142	1.6342032820072872	Regulation Of Histone H3-K4 Methylation	Regulation Of Histone H3-K4 Methylation
GO_Biological_Process_2023	Regulation Of Macrophage Differentiation (GO:0045649)	1/14	0.0104522409709381	0.023216498377844	0	0	109.73626373626374	500.5003914455875	CASP8	1	14	0.07142857142857142	1.6342032820072872	Regulation Of Macrophage Differentiation	Regulation Of Macrophage Differentiation
GO_Biological_Process_2023	Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)	1/15	0.0111949172924613	0.0246390417121751	0	0	101.89285714285714	457.7328151534797	RB1	1	15	0.06666666666666667	1.6083761872222049	Positive Regulation Of Mitotic Sister Chromatid Separation	"Positive Regulation Of Mitotic Sister
Chromatid Separation"
GO_Biological_Process_2023	Regulation Of Cellular Response To Heat (GO:1900034)	1/15	0.0111949172924613	0.0246390417121751	0	0	101.89285714285714	457.7328151534797	ATR	1	15	0.06666666666666667	1.6083761872222049	Regulation Of Cellular Response To Heat	Regulation Of Cellular Response To Heat
GO_Biological_Process_2023	Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	1/16	0.0119370735063595	0.0258012082065709	0	0	95.0952380952381	421.0918230074216	CASP8	1	16	0.0625	1.5883599566274311	Activation Of Cysteine-Type Endopeptidase Activity	"Activation Of Cysteine-Type Endopeptidase
Activity"
GO_Biological_Process_2023	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.0119370735063595	0.0258012082065709	0	0	95.0952380952381	421.0918230074216	BAX	1	16	0.0625	1.5883599566274311	Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand	"Extrinsic Apoptotic Signaling Pathway In
Absence Of Ligand"
GO_Biological_Process_2023	Negative Regulation Of ATP-dependent Activity (GO:0032780)	1/16	0.0119370735063595	0.0258012082065709	0	0	95.0952380952381	421.0918230074216	TP53	1	16	0.0625	1.5883599566274311	Negative Regulation Of ATP-dependent Activity	Negative Regulation Of ATP-dependent Activity
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902254)	1/16	0.0119370735063595	0.0258012082065709	0	0	95.0952380952381	421.0918230074216	MDM2	1	16	0.0625	1.5883599566274311	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator	"Negative Regulation Of Intrinsic Apoptotic
Signaling Pathway By P53 Class Mediator"
GO_Biological_Process_2023	Protein Polyubiquitination (GO:0000209)	2/226	0.012115773668748	0.0260705486979309	0	0	13.572115384615383	59.89709840535109	MDM2;BRCA1	2	226	0.008849557522123894	1.583849828287907	Protein Polyubiquitination	Protein Polyubiquitination
GO_Biological_Process_2023	Chromatin Remodeling (GO:0006338)	2/228	0.0123209995359693	0.0262280608927516	0	0	13.450646698434308	59.13509827332484	RB1;CHEK1	2	228	0.008771929824561403	1.5812338167183746	Chromatin Remodeling	Chromatin Remodeling
GO_Biological_Process_2023	Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	2/231	0.0126317244455617	0.0262280608927516	0	0	13.27242190124286	58.020973889251074	CASP8;MDM2	2	231	0.008658008658008658	1.5812338167183746	Negative Regulation Of Intracellular Signal Transduction	"Negative Regulation Of Intracellular Signal
Transduction"
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	2/231	0.0126317244455617	0.0262280608927516	0	0	13.27242190124286	58.020973889251074	RB1;BRCA2	2	231	0.008658008658008658	1.5812338167183746	Negative Regulation Of Multicellular Organismal Process	"Negative Regulation Of Multicellular
Organismal Process"
GO_Biological_Process_2023	Cellular Response To Alkaloid (GO:0071312)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	RAD51	1	17	0.058823529411764705	1.5812338167183746	Cellular Response To Alkaloid	Cellular Response To Alkaloid
GO_Biological_Process_2023	Cellular Response To Unfolded Protein (GO:0034620)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	BAX	1	17	0.058823529411764705	1.5812338167183746	Cellular Response To Unfolded Protein	Cellular Response To Unfolded Protein
GO_Biological_Process_2023	Negative Regulation Of Fibroblast Proliferation (GO:0048147)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	TP53	1	17	0.058823529411764705	1.5812338167183746	Negative Regulation Of Fibroblast Proliferation	"Negative Regulation Of Fibroblast
Proliferation"
GO_Biological_Process_2023	Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	CDKN1A	1	17	0.058823529411764705	1.5812338167183746	Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation	"Negative Regulation Of Vascular Associated
Smooth Muscle Cell Proliferation"
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	BRCA1	1	17	0.058823529411764705	1.5812338167183746	Positive Regulation Of Peptidyl-Lysine Acetylation	"Positive Regulation Of Peptidyl-Lysine
Acetylation"
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	1/17	0.012678709933633	0.0262280608927516	0	0	89.14732142857143	389.38044082427126	TP53	1	17	0.058823529411764705	1.5812338167183746	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress	"Positive Regulation Of Transcription From RNA
Polymerase II Promoter In Response To Stress"
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	5/2028	0.0134330602019004	0.0272047689803194	0	0	4.439446366782007	19.134175575495444	RB1;MDM2;ATM;BRCA1;TP53	5	2028	0.002465483234714004	1.565354957719793	Regulation Of Transcription By RNA Polymerase II	"Regulation Of Transcription By RNA Polymerase
II"
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797)	1/18	0.01341982690512	0.0272047689803194	0	0	83.89915966386555	361.6911269349327	MDM2	1	18	0.05555555555555555	1.565354957719793	Negative Regulation Of Signal Transduction By P53 Class Mediator	"Negative Regulation Of Signal Transduction By
P53 Class Mediator"
GO_Biological_Process_2023	Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.01341982690512	0.0272047689803194	0	0	83.89915966386555	361.6911269349327	RB1	1	18	0.05555555555555555	1.565354957719793	Positive Regulation Of Extracellular Matrix Organization	"Positive Regulation Of Extracellular Matrix
Organization"
GO_Biological_Process_2023	Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	1/18	0.01341982690512	0.0272047689803194	0	0	83.89915966386555	361.6911269349327	BAX	1	18	0.05555555555555555	1.565354957719793	Positive Regulation Of Response To Endoplasmic Reticulum Stress	"Positive Regulation Of Response To
Endoplasmic Reticulum Stress"
GO_Biological_Process_2023	Protein Localization To Chromosome, Centromeric Region (GO:0071459)	1/18	0.01341982690512	0.0272047689803194	0	0	83.89915966386555	361.6911269349327	RB1	1	18	0.05555555555555555	1.565354957719793	Protein Localization To Chromosome, Centromeric Region	"Protein Localization To Chromosome,
Centromeric Region"
GO_Biological_Process_2023	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	TP53	1	19	0.05263157894736842	1.5550427657565302	Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator	"Intrinsic Apoptotic Signaling Pathway In
Response To DNA Damage By P53 Class Mediator"
GO_Biological_Process_2023	Mitotic Sister Chromatid Cohesion (GO:0007064)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	RB1	1	19	0.05263157894736842	1.5550427657565302	Mitotic Sister Chromatid Cohesion	Mitotic Sister Chromatid Cohesion
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	BRCA1	1	19	0.05263157894736842	1.5550427657565302	Negative Regulation Of Fatty Acid Metabolic Process	"Negative Regulation Of Fatty Acid Metabolic
Process"
GO_Biological_Process_2023	Positive Regulation Of Histone Methylation (GO:0031062)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	BRCA1	1	19	0.05263157894736842	1.5550427657565302	Positive Regulation Of Histone Methylation	Positive Regulation Of Histone Methylation
GO_Biological_Process_2023	Regulation Of Centriole Replication (GO:0046599)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	BRCA1	1	19	0.05263157894736842	1.5550427657565302	Regulation Of Centriole Replication	Regulation Of Centriole Replication
GO_Biological_Process_2023	Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle (GO:0000083)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	RB1	1	19	0.05263157894736842	1.5550427657565302	Regulation Of Transcription Involved In G1/S Transition Of Mitotic Cell Cycle	"Regulation Of Transcription Involved In G1/S
Transition Of Mitotic Cell Cycle"
GO_Biological_Process_2023	Release Of Cytochrome C From Mitochondria (GO:0001836)	1/19	0.0141604247470607	0.0278584682778909	0	0	79.23412698412699	337.3237811891663	BAX	1	19	0.05263157894736842	1.5550427657565302	Release Of Cytochrome C From Mitochondria	Release Of Cytochrome C From Mitochondria
GO_Biological_Process_2023	DNA Unwinding Involved In DNA Replication (GO:0006268)	1/20	0.0149005037888985	0.0288435454869442	0	0	75.06015037593986	315.7300332957057	RAD51	1	20	0.05	1.5399513566164291	DNA Unwinding Involved In DNA Replication	DNA Unwinding Involved In DNA Replication
GO_Biological_Process_2023	Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	1/20	0.0149005037888985	0.0288435454869442	0	0	75.06015037593986	315.7300332957057	BAX	1	20	0.05	1.5399513566164291	Endoplasmic Reticulum Calcium Ion Homeostasis	Endoplasmic Reticulum Calcium Ion Homeostasis
GO_Biological_Process_2023	Myoblast Differentiation (GO:0045445)	1/20	0.0149005037888985	0.0288435454869442	0	0	75.06015037593986	315.7300332957057	RB1	1	20	0.05	1.5399513566164291	Myoblast Differentiation	Myoblast Differentiation
GO_Biological_Process_2023	Regulation Of Necroptotic Process (GO:0060544)	1/20	0.0149005037888985	0.0288435454869442	0	0	75.06015037593986	315.7300332957057	CASP8	1	20	0.05	1.5399513566164291	Regulation Of Necroptotic Process	Regulation Of Necroptotic Process
GO_Biological_Process_2023	Macrophage Differentiation (GO:0030225)	1/21	0.0156400643604775	0.0299147262767864	0	0	71.30357142857143	296.4745049823623	CASP8	1	21	0.047619047619047616	1.5241149666486138	Macrophage Differentiation	Macrophage Differentiation
GO_Biological_Process_2023	Negative Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000378)	1/21	0.0156400643604775	0.0299147262767864	0	0	71.30357142857143	296.4745049823623	BRCA1	1	21	0.047619047619047616	1.5241149666486138	Negative Regulation Of Reactive Oxygen Species Metabolic Process	"Negative Regulation Of Reactive Oxygen
Species Metabolic Process"
GO_Biological_Process_2023	Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	1/21	0.0156400643604775	0.0299147262767864	0	0	71.30357142857143	296.4745049823623	RB1	1	21	0.047619047619047616	1.5241149666486138	Positive Regulation Of Transcription Regulatory Region DNA Binding	"Positive Regulation Of Transcription
Regulatory Region DNA Binding"
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	2/260	0.0158110594876575	0.0301222556247072	0	0	11.763267740011926	48.78280791386211	MDM2;TP53	2	260	0.007692307692307693	1.5211125102706364	Cellular Component Assembly	Cellular Component Assembly
GO_Biological_Process_2023	Cellular Response To Topologically Incorrect Protein (GO:0035967)	1/22	0.0163791067947741	0.0308387870120357	0	0	67.9047619047619	279.20731867751766	BAX	1	22	0.045454545454545456	1.510902712473857	Cellular Response To Topologically Incorrect Protein	"Cellular Response To Topologically Incorrect
Protein"
GO_Biological_Process_2023	Homologous Chromosome Segregation (GO:0045143)	1/22	0.0163791067947741	0.0308387870120357	0	0	67.9047619047619	279.20731867751766	FANCD2	1	22	0.045454545454545456	1.510902712473857	Homologous Chromosome Segregation	Homologous Chromosome Segregation
GO_Biological_Process_2023	Regulation Of Histone Acetylation (GO:0035065)	1/22	0.0163791067947741	0.0308387870120357	0	0	67.9047619047619	279.20731867751766	BRCA1	1	22	0.045454545454545456	1.510902712473857	Regulation Of Histone Acetylation	Regulation Of Histone Acetylation
GO_Biological_Process_2023	Chromatin Organization (GO:0006325)	2/268	0.0167430722155743	0.0314014039218165	0	0	11.404858299595142	46.64325537220302	RB1;CHEK1	2	268	0.007462686567164179	1.5030509346698464	Chromatin Organization	Chromatin Organization
GO_Biological_Process_2023	Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	1/23	0.0171176314186799	0.0316118710490565	0	0	64.81493506493507	263.6442288281798	TP53	1	23	0.043478260869565216	1.5001497983004903	Entrainment Of Circadian Clock By Photoperiod	Entrainment Of Circadian Clock By Photoperiod
GO_Biological_Process_2023	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042)	1/23	0.0171176314186799	0.0316118710490565	0	0	64.81493506493507	263.6442288281798	BRCA1	1	23	0.043478260869565216	1.5001497983004903	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors	"Negative Regulation Of Extrinsic Apoptotic
Signaling Pathway Via Death Domain Receptors"
GO_Biological_Process_2023	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	1/23	0.0171176314186799	0.0316118710490565	0	0	64.81493506493507	263.6442288281798	BAX	1	23	0.043478260869565216	1.5001497983004903	Positive Regulation Of Neuron Apoptotic Process	"Positive Regulation Of Neuron Apoptotic
Process"
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	1/23	0.0171176314186799	0.0316118710490565	0	0	64.81493506493507	263.6442288281798	RB1	1	23	0.043478260869565216	1.5001497983004903	Regulation Of Extracellular Matrix Organization	"Regulation Of Extracellular Matrix
Organization"
