Unnamed: 0	essentiality
ACH-001190	0.006865273394875
ACH-001331	0.1357466389587519
ACH-001332	-0.0408011556861337
ACH-001344	1.1115910976164134
ACH-001370	0.1503986332999254
ACH-001379	0.0091812250510459
ACH-001481	0.1072136784003471
ACH-001484	0.1627559010345967
ACH-001495	0.2104311925153772
ACH-001502	0.3098926227919476
ACH-001513	0.0109865204654201
ACH-001517	0.112348432328496
ACH-001525	-0.231688361862254
ACH-001528	0.805652528048321
ACH-001533	0.502631374949225
ACH-001559	0.0136078749234818
ACH-001577	0.1426562622448589
ACH-001608	-0.2338323433120393
ACH-001650	0.4188892759340484
ACH-001653	0.1411445647111249
ACH-001841	0.526364182447743
ACH-001861	-0.0163439111346563
ACH-002069	0.3340253177468464
ACH-002156	-0.1225699181659135
ACH-002198	-0.0714980690670425
ACH-002212	0.0218088080954366
ACH-002305	-0.0022663449751272
ACH-002499	-0.1627966622617999
ACH-002664	-0.677214506818612
ACH-002677	0.3671070474851002
ACH-002705	0.1183290510451929
ACH-002709	-0.1704938391377989
ACH-002922	0.2595272612774985
ACH-002923	-0.1214155222200641
ACH-003065	0.8188066058272593
ACH-000004	-0.1369630882183209
ACH-000039	-0.0390657372438989
ACH-000086	0.3974250538850047
ACH-000096	2.213083083496163
ACH-000111	0.1003014982938799
ACH-000128	-0.1130143248986484
ACH-000137	0.0689185166175674
ACH-000197	-0.3193164658294095
ACH-000219	0.7364453771864078
ACH-000248	0.1216136789144275
ACH-000249	0.204547231675038
ACH-000266	0.3126934165417334
ACH-000286	-0.0709256715334317
ACH-000299	0.3430444756065168
ACH-000318	0.0749898950795175
ACH-000339	0.1982970328243823
ACH-000355	0.0999298599088541
ACH-000361	1.3675947387439598
ACH-000364	0.6176261953698804
ACH-000368	0.3930428688242712
ACH-000408	0.0987155967297173
